siren,siret,finess,nom,type,naf,libelle,commune,departement,telephone,source
444983498,44498349800023,,BETONS SERVICES TRANSPORTS AFIF SARD,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
449031400,44903140000020,,TRANSPRESS,livraison,49.41B,Transports routiers de fret de proximite,PEYMEINADE,06,,sirene
790194997,79019499700025,,TRANS AZUR SERVICES,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
793186248,79318624800019,,TRANSCAN DISTRIBUTION,livraison,49.41B,Transports routiers de fret de proximite,LE BROC,06,,sirene
794882282,79488228200047,,SPE LOC,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
802344275,80234427500010,,EXPRESS PUBLICITY,livraison,53.20Z,Autres activites de poste et de courrier,NICE,06,,sirene
803013622,80301362200011,,SARL BELLERI,livraison,49.41B,Transports routiers de fret de proximite,GRASSE,06,,sirene
800372534,80037253400019,,STEM DISTRIBUTION,livraison,49.41B,Transports routiers de fret de proximite,COLOMARS,06,,sirene
904835113,90483511300013,,SPAD TRANSPORTS SUD,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
828676643,82867664300053,,AZUR PRESTIGE CAB,livraison,49.41B,Transports routiers de fret de proximite,MONTAUBAN,82,,sirene
829986892,82998689200026,,06 TRANSPORTS EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-LAURENT-DU-VAR,06,,sirene
844205690,84420569000010,,M.M.,livraison,49.41B,Transports routiers de fret de proximite,CAGNES-SUR-MER,06,,sirene
848451076,84845107600014,,MCA LOGISTICS,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
894897750,89489775000028,,TRANSPORTS LIMA EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
696620186,69662018600036,,MOGINI PERE ET FILS VTE MATER,livraison,49.41B,Transports routiers de fret de proximite,MOUANS-SARTOUX,06,,sirene
953098233,95309823300018,,OPTIM' LOGISTIQUE,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
953902269,95390226900018,,S&S COURSES,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
911778199,91177819900016,,ATEM EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,CAGNES-SUR-MER,06,,sirene
327755344,32775534400014,,SAGE TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LA COLLE-SUR-LOUP,06,,sirene
824623144,82462314400014,,AJH TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LE CANNET,06,,sirene
888440468,88844046800013,,TRANS EVENTS SERVICES,livraison,49.41B,Transports routiers de fret de proximite,PEGOMAS,06,,sirene
792185936,79218593600046,,RIVIERAZUR EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
793955774,79395577400039,,LIVRAISON TRANSPORT SERVICES,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
452053879,45205387900048,,ABACA TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
409584406,40958440600022,,LA SIROLAISE  DE TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
753177401,75317740100027,,COLIS PLIS SERVICES EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-LAURENT-DU-VAR,06,,sirene
339335135,33933513500028,,DISTRIBUTION TRANSPORT FROID COTE-D'AZUR,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
384584769,38458476900036,,AZUR TRANSPORTS SERVICES,livraison,49.41B,Transports routiers de fret de proximite,ANTIBES,06,,sirene
349129387,34912938700040,,EURALOG,livraison,49.41B,Transports routiers de fret de proximite,VERNEUIL-SUR-SEINE,78,,sirene
890856107,89085610700028,,ADR TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,VALLAURIS,06,,sirene
977735323,97773532300031,,LFP TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,MOUANS-SARTOUX,06,,sirene
823243472,82324347200011,,TRANSPORTS AKBI,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
828686055,82868605500025,,LIV' SERVICE EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,VALLAURIS,06,,sirene
829448760,82944876000019,,MVTRANS,livraison,49.41B,Transports routiers de fret de proximite,TOUET-SUR-VAR,06,,sirene
420521684,42052168400027,,GUTIERREZ TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
424805752,42480575200062,,TRANSPORTS B.E.S. LFI GROUP,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
831957048,83195704800018,,SERAHU TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,CAGNES-SUR-MER,06,,sirene
483630190,48363019000047,,LOCIMA,livraison,49.41B,Transports routiers de fret de proximite,EAUNES,31,,sirene
817713001,81771300100011,,PRINCIPIANO,livraison,49.41B,Transports routiers de fret de proximite,MOUGINS,06,,sirene
842525917,84252591700014,,RAYDEN AZUR FRET,livraison,49.41B,Transports routiers de fret de proximite,L'ESCARENE,06,,sirene
893285148,89328514800019,,GREEN DELIVERY,livraison,53.20Z,Autres activites de poste et de courrier,NICE,06,,sirene
532817798,53281779800012,,SARL DU SUD,livraison,49.41B,Transports routiers de fret de proximite,COLOMARS,06,,sirene
512757774,51275777400017,,GRILLI TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,CASTAGNIERS,06,,sirene
501780381,50178038100023,,AZUREENNE LOCATION,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
503317877,50331787700010,,RIVIERA COURSES,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
789031671,78903167100041,,AXE TRANS SUD,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
695720169,69572016900017,,ETABLISSEMENTS MATHIEU GALLIANO,livraison,49.41B,Transports routiers de fret de proximite,LE CANNET,06,,sirene
812988376,81298837600024,,NTX,livraison,49.41B,Transports routiers de fret de proximite,PEGOMAS,06,,sirene
879991735,87999173500017,,MIDANI AZUR TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
951822410,95182241000019,,NICEYAS,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
912578168,91257816800011,,DK ADVISORY,livraison,49.41B,Transports routiers de fret de proximite,NICE,06,,sirene
888853769,88885376900014,,SOCIETE LYONNAISE DE TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,LYON,69,,sirene
438545675,43854567500045,,SP TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,CARROS,06,,sirene
894901347,89490134700027,,DEMENAGEMENTS CROISETTE,livraison,49.41B,Transports routiers de fret de proximite,CANNES,06,,sirene
401729728,40172972800014,,SARL REDON FRERES,livraison,49.41B,Transports routiers de fret de proximite,LE BEAGE,07,,sirene
326749934,32674993400047,,FILHOL TRANS JET,livraison,49.41B,Transports routiers de fret de proximite,ANNONAY,07,,sirene
395019243,39501924300033,,TRANSPORTS COIN SARL,livraison,49.41B,Transports routiers de fret de proximite,LORIOL-SUR-DROME,26,,sirene
494527518,49452751800034,,VOLSUD,livraison,49.41B,Transports routiers de fret de proximite,GRANE,26,,sirene
490716446,49071644600045,,ARDECHE SUD TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,AUBENAS,07,,sirene
410544597,41054459700017,,TRANSPORTS RHONE EYRIEUX,livraison,49.41B,Transports routiers de fret de proximite,SAINT-LAURENT-DU-PAPE,07,,sirene
493037295,49303729500018,,TLM TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,VIVIERS,07,,sirene
517728952,51772895200022,,PRECOTRANS,livraison,49.41B,Transports routiers de fret de proximite,CRUAS,07,,sirene
529099327,52909932700023,,ILYGO TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,GUILHERAND-GRANGES,07,,sirene
440834315,44083431500028,,AZ SERVICES,livraison,49.41B,Transports routiers de fret de proximite,SAINT-PERAY,07,,sirene
843052390,84305239000013,,TRANSEXPRESS07,livraison,49.41B,Transports routiers de fret de proximite,SAINT-SERNIN,07,,sirene
798998803,79899880300034,,JD 23 EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-PERAY,07,,sirene
890534324,89053432400011,,TRANSPORTS VIGNAL S.A.S,livraison,49.41B,Transports routiers de fret de proximite,SAINT-GEORGES-LES-BAINS,07,,sirene
913090833,91309083300017,,KHALIFA SERVICES,livraison,49.41B,Transports routiers de fret de proximite,ANNONAY,07,,sirene
482086717,48208671700030,,SARL BROCHETON,livraison,49.41B,Transports routiers de fret de proximite,SAULCE-SUR-RHONE,26,,sirene
484144043,48414404300037,,TRANSPORT ARDROM EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,ALBOUSSIERE,07,,sirene
514061662,51406166200011,,LAMATRANS NEGOCE,livraison,49.41B,Transports routiers de fret de proximite,LAMASTRE,07,,sirene
803409762,80340976200017,,PERCEBOIS ET FILS - TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,TOURCELLES-CHAUMONT,08,,sirene
410501118,41050111800021,,TRANSPORTS MALLET,livraison,49.41B,Transports routiers de fret de proximite,WITRY-LES-REIMS,51,,sirene
333337707,33333770700033,,TRANSPORTS LEBLANC,livraison,49.41B,Transports routiers de fret de proximite,REIMS,51,,sirene
314557810,31455781000012,,TRANSPORTS BONNEFOY JEAN-LUC,livraison,49.41B,Transports routiers de fret de proximite,BAZEILLES,08,,sirene
491139127,49113912700014,,SOCIETE DES TRANSPORTS ROBINET MATHIEU,livraison,49.41B,Transports routiers de fret de proximite,HAYBES,08,,sirene
491155495,49115549500014,,M'HAMED AHMED,livraison,49.41B,Transports routiers de fret de proximite,CHARLEVILLE-MEZIERES,08,,sirene
383151024,38315102400031,,TRANSPORTS MALVAUX,livraison,49.41B,Transports routiers de fret de proximite,TAGNON,08,,sirene
534813258,53481325800025,,TRANSPORTS MOUSTERIENS,livraison,49.41B,Transports routiers de fret de proximite,POIX-TERRON,08,,sirene
752875872,75287587200026,,FRET TRANSPORT COURSE - SARL FTC,livraison,49.41B,Transports routiers de fret de proximite,WITRY-LES-REIMS,51,,sirene
424462513,42446251300062,,STEF TRANSPORT RETHEL,livraison,49.41B,Transports routiers de fret de proximite,LE CHATELET-SUR-RETOURNE,08,,sirene
895357614,89535761400018,,ACT EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-LAURENT,08,,sirene
830228136,83022813600016,,DANVOYE,livraison,49.41B,Transports routiers de fret de proximite,CORNY-MACHEROMENIL,08,,sirene
899686281,89968628100028,,STA,livraison,49.41B,Transports routiers de fret de proximite,AUSSONCE,08,,sirene
910126473,91012647300016,,FAST AND SERIOUS,livraison,49.41B,Transports routiers de fret de proximite,CHARLEVILLE-MEZIERES,08,,sirene
793568916,79356891600027,,G.T.E.,livraison,49.41B,Transports routiers de fret de proximite,VILLERS-SEMEUSE,08,,sirene
793939331,79393933100013,,DLCB,livraison,49.41B,Transports routiers de fret de proximite,TOURNES,08,,sirene
442111985,44211198500028,,SOUFFLET PASCAL,livraison,49.41B,Transports routiers de fret de proximite,LUMES,08,,sirene
417789930,41778993000043,,TRANSPORT PIERREL,livraison,49.41B,Transports routiers de fret de proximite,ARGONAY,74,,sirene
401342126,40134212600026,,EURL COLIS ARDENNES,livraison,53.20Z,Autres activites de poste et de courrier,LE CHATELET-SUR-RETOURNE,08,,sirene
889614665,88961466500012,,DAVENNE LINGAT TRANSPORT LOGISTIQUE,livraison,49.41B,Transports routiers de fret de proximite,GLAIRE,08,,sirene
423704584,42370458400022,,STBE,livraison,49.41B,Transports routiers de fret de proximite,AMAGNE,08,,sirene
491861886,49186188600027,,ARDENNES COPACKING ROUTAGE,livraison,53.20Z,Autres activites de poste et de courrier,VILLERS-SEMEUSE,08,,sirene
451133318,45113331800027,,JAMES PIETTE,livraison,49.41B,Transports routiers de fret de proximite,MONTHERME,08,,sirene
323573568,32357356800074,,SOCIETE ARIEGEOISE DE TRANSPORTS ET DE TRAVAUX PUBLICS,livraison,49.41B,Transports routiers de fret de proximite,MAZERES,09,,sirene
351641311,35164131100029,,TRANSPORTS SUBRA,livraison,49.41B,Transports routiers de fret de proximite,L'HOSPITALET-PRES-L'ANDORRE,09,,sirene
501282792,50128279200024,,M.P.M,livraison,49.41B,Transports routiers de fret de proximite,AUCAMVILLE,31,,sirene
434531992,43453199200023,,BLANCHISSERIE MIDI PYRENEES,livraison,96.01A,Blanchisserie-teinturerie de gros,THOUARS,79,,sirene
500087929,50008792900021,,EURL OLIVAN EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,PAMIERS,09,,sirene
802314096,80231409600032,,TRANSPORTS MARCEROU EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,MURET,31,,sirene
818688087,81868808700043,,SMP TRANSFRET,livraison,49.41B,Transports routiers de fret de proximite,TOURTROL,09,,sirene
321861858,32186185800066,,SA TRANSPORTS BERGES,livraison,49.41B,Transports routiers de fret de proximite,ROUFFIAC-TOLOSAN,31,,sirene
493252654,49325265400014,,MATHIEU TOULOUSE,livraison,49.41B,Transports routiers de fret de proximite,DREUILHE,09,,sirene
844860882,84486088200035,,B-TEX,livraison,49.41B,Transports routiers de fret de proximite,NEUILLE,49,,sirene
338932304,33893230400037,,SOC EXPL TRANSPORTS ANDRE KIRMANN,livraison,49.41B,Transports routiers de fret de proximite,PAMIERS,09,,sirene
814547493,81454749300050,,FRET AQUITAIN,livraison,49.41B,Transports routiers de fret de proximite,LAHONCE,64,,sirene
509812517,50981251700035,,P.P.C.E TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LABARTHE-INARD,31,,sirene
395018237,39501823700028,,SARL MENDIELA,livraison,49.41B,Transports routiers de fret de proximite,PAMIERS,09,,sirene
330906496,33090649600022,,TRANSPORTS GUICHOU,livraison,49.41B,Transports routiers de fret de proximite,SAINT-JEAN-DE-VERGES,09,,sirene
382920460,38292046000047,,TRANSPORTS ROUTIERS DE L'ARIZE,livraison,49.41B,Transports routiers de fret de proximite,NOE,31,,sirene
838196764,83819676400016,,TRANSPORTS CAU,livraison,49.41B,Transports routiers de fret de proximite,MAUVEZIN-DE-PRAT,09,,sirene
493947980,49394798000014,,PONCY ET FILS,livraison,49.41B,Transports routiers de fret de proximite,VEBRE,09,,sirene
895208825,89520882500011,,TRANSPORT DE SOUSA (TDS),livraison,49.41B,Transports routiers de fret de proximite,PAILHES,09,,sirene
497834424,49783442400028,,X-TREME NORD,livraison,49.41B,Transports routiers de fret de proximite,DOUAI,59,,sirene
513000687,51300068700014,,SOUFFLET TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,NOGENT-SUR-SEINE,10,,sirene
429479769,42947976900011,,ANETT NEUF,livraison,96.01A,Blanchisserie-teinturerie de gros,THOUARS,79,,sirene
612881052,61288105200023,,TRANSPORTS BRODARD ET FILS,livraison,49.41B,Transports routiers de fret de proximite,PONT-SUR-SEINE,10,,sirene
922026364,92202636400013,,EXANE SOLUTIONS,livraison,49.41B,Transports routiers de fret de proximite,TROYES,10,,sirene
903049781,90304978100011,,MYTENDRON10,livraison,49.41B,Transports routiers de fret de proximite,AMILLY,45,,sirene
309257525,30925752500035,,TRANSPORTS PATRONE PERE ET FILS,livraison,49.41B,Transports routiers de fret de proximite,SAINT-PARRES-LES-VAUDES,10,,sirene
300692019,30069201900031,,MGJ TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
391225398,39122539800026,,TRANSPORTS GODIN,livraison,49.41B,Transports routiers de fret de proximite,ERVY-LE-CHATEL,10,,sirene
491350567,49135056700039,,LAURDI - TRANS,livraison,49.41B,Transports routiers de fret de proximite,SAINTE-SAVINE,10,,sirene
338926116,33892611600033,,JEAN BARTOLI,livraison,49.41B,Transports routiers de fret de proximite,VAILLY,10,,sirene
885276378,88527637800027,,ASTROAD,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
397577743,39757774300032,,SARL TRANSPORTS HENNEQUIN,livraison,49.41B,Transports routiers de fret de proximite,ERVY-LE-CHATEL,10,,sirene
492626601,49262660100024,,TRANS PLM,livraison,49.41B,Transports routiers de fret de proximite,PAYNS,10,,sirene
482244233,48224423300029,,TRANSPORT CAITI FRET,livraison,49.41B,Transports routiers de fret de proximite,ROMILLY-SUR-SEINE,10,,sirene
480038728,48003872800030,,A3 EXPRESS,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
383741907,38374190700018,,TRANSPORTS E. FERON,livraison,49.41B,Transports routiers de fret de proximite,ARCIS-SUR-AUBE,10,,sirene
512651787,51265178700032,,TRANSWHITE,livraison,49.41B,Transports routiers de fret de proximite,EGUILLES,13,,sirene
529445348,52944534800020,,CHIGUER TRANSPORTS,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
753709476,75370947600026,,SOCIETE DE TRAVAUX PUBLICS STEVENIN,livraison,49.41B,Transports routiers de fret de proximite,ROSIERES-PRES-TROYES,10,,sirene
538830456,53883045600017,,TCP MESSAGERIE,livraison,49.41B,Transports routiers de fret de proximite,SAINT-ANDRE-LES-VERGERS,10,,sirene
835115320,83511532000011,,TRAN'S PORC VULQUIN,livraison,49.41B,Transports routiers de fret de proximite,MONTSUZAIN,10,,sirene
842510125,84251012500029,,L'ATELIER DU COURRIER TROYES,livraison,53.20Z,Autres activites de poste et de courrier,LA CHAPELLE-SAINT-LUC,10,,sirene
914837307,91483730700018,,NR SERVICES,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
329778062,32977806200029,,TRANSPORTS MAYEUR SARL,livraison,49.41B,Transports routiers de fret de proximite,MOUSSEY,10,,sirene
888648342,88864834200010,,VAM TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,LA CHAPELLE-SAINT-LUC,10,,sirene
385039227,38503922700017,,TRANSPORTS CUOMO,livraison,53.20Z,Autres activites de poste et de courrier,BAR-SUR-SEINE,10,,sirene
452978885,45297888500104,,AGCT,livraison,49.41B,Transports routiers de fret de proximite,DOUVRIN,62,,sirene
449473206,44947320600018,,PRIMEVER TROYES,livraison,49.41B,Transports routiers de fret de proximite,BUCHERES,10,,sirene
399372580,39937258000023,,VALLANT TRANSPORT,livraison,49.41B,Transports routiers de fret de proximite,TORCY-LE-GRAND,10,,sirene
348942624,34894262400027,,BLANCHISSERIE DU NORD EST,livraison,96.01A,Blanchisserie-teinturerie de gros,MUIZON,51,,sirene
